ISO3,Year,Attack_Count,GDP_USD,GDP_per_capita_USD,Internet_Penetration,Cellular Subscription,No. of Internet Users,Broadband Subscription,Population,Population Growth,Growth Rate (%),Decade,Penetration_Index,Digital_Exposure_Index,Economic_Exposure,Connectivity_Score,Attack_Density,Growth_Adjusted_Risk
CHL,2019,4.0,278585000000.0,14699.46278,86.09999847,132.1845551,16392995.0,18.09656525,,,,,0.0003124211171709795,1411436844.4187176,16994.149025239134,150.28112035,,
CHL,2020,2.0,252727000000.0,13220.57076,88.30000305,131.1361389,17042181.0,19.68919373,,,,,0.00016940581624638642,1504824634.278652,14829.498642221908,150.82533263,,
CHN,2005,,2285970000000.0,1753.417829,8.523257256,29.56214142,111218923.0,2.80663228,1303720000.0,7645000.0,0.5898578400169744,2000s,,947947492.4642553,20553.786517065986,32.3687737,,
CHN,2006,,2752130000000.0,2099.229435,10.52315235,34.44822311,138178103.0,3.799512148,1311020000.0,7300000.0,0.5599361826158991,2000s,,1454069229.302992,19917.265762434152,38.247735258,,
CHN,2007,,3550340000000.0,2693.970063,16.0,40.66184998,211442115.0,4.934197903,1317885000.0,6865000.0,0.5236380833244344,2000s,,3383073840.0,16791.07305562092,45.596047883,,
CHN,2008,,4594310000000.0,3468.304602,22.60000038,47.37437057,300617785.0,6.122995377,1324655000.0,6770000.0,0.5137018783884786,2000s,,6793962055.234758,15282.89485600461,53.497365947000006,,
CHN,2009,,5101700000000.0,3832.236432,28.89999962,54.89500427,387007303.0,7.638872623,1331260000.0,6605000.0,0.4986203954992055,2000s,,11184510909.637224,13182.4385753258,62.533876893,,
CHN,2010,,6087160000000.0,4550.453108,34.29999924,62.75543213,462429626.0,9.229691505,1337705000.0,6445000.0,0.4841278187581689,2010s,,15861335820.353483,13163.429974531951,71.98512363500001,,
CHN,2011,,7551500000000.0,5614.352135,38.29999924,71.64945221,519767537.0,11.36849022,1344130000.0,6425000.0,0.4803002156678789,2010s,,19907096272.07667,14528.610316038265,83.01794243,,
CHN,2012,,8532230000000.0,6300.615118,42.30011749,80.34603882,578056810.0,12.65584373,1350695000.0,6565000.0,0.4884200188969817,2010s,,24451870978.894608,14760.192860629044,93.00188255,,
CHN,2013,,9570410000000.0,7020.338485,45.79999924,88.30574799,630253951.0,13.57218647,1357380000.0,6685000.0,0.4949303876893006,2010s,,28865630476.806995,15185.005956432315,101.87793446,,
CHN,2014,11.0,10475700000000.0,7636.116601,47.90000153,91.89962769,663505855.0,14.32580185,1364270000.0,6890000.0,0.5075955148889773,2010s,0.0029458542865608904,31781931469.663956,15788.406268095403,106.22542954000001,8.062920096461844e-09,5.58355066377875
CHN,2015,16.0,11061600000000.0,8016.431435,50.29999924,91.83538818,701038864.0,19.69267654,1371220000.0,6950000.0,0.5094299515491801,2010s,0.0038906444264652125,35262254326.41046,15778.868430894867,111.52806472,1.166844124210557e-08,8.150879224786882
CHN,2016,18.0,11233300000000.0,8094.363367,53.20000076,96.52661896,745805312.0,22.81370163,1378665000.0,7445000.0,0.5429471565467249,2010s,0.004102896068767642,39676843165.212036,15061.973707154288,119.34032058999999,1.3056108626823776e-08,9.773048817841048
CHN,2017,33.0,12310400000000.0,8816.986905,54.29999924,103.4384232,765779840.0,27.73989868,1386395000.0,7730000.0,0.5606873315852655,2010s,0.0067681288602976725,41581844730.00732,16075.638658756021,131.17832188,2.3802740200303666e-08,18.50268194231376
CHN,2018,14.0,13894800000000.0,9905.342004,59.20000076,115.5258102,838905119.0,28.53518867,1392730000.0,6335000.0,0.4569404823300718,2010s,0.0023478052196988413,49663183682.36789,16563.0173011258,144.06099887,1.0052199636684784e-08,6.397166752621005
CHN,2019,16.0,14279900000000.0,10143.8382,64.10984039,121.7922897,911554782.0,31.33520126,,,,,0.0024225404569043793,58439631580.761246,15665.43260150436,153.12749096,,
CHN,2020,17.0,14687700000000.0,10408.66976,70.40477753,119.3901596,1003218650.0,33.59560394,,,,,0.002287317334281411,70631385867.19695,14640.577106496175,152.98576354,,
CIV,2005,,24036917017.0,1309.591653,1.039238214,12.80033302,197146.0,0.006750383,18354514.0,384020.0,2.13694737607102,2000s,,204881.656937244,121924.44694287483,12.807083403,,
CIV,2006,,25281414473.0,1347.988824,1.524900794,21.67656136,295740.0,0.053319354,18754916.0,400402.0,2.1814906131538,2000s,,450974.16081756,85485.27244539122,21.729880714,,
CIV,2007,,28760092034.0,1500.167805,1.799999952,38.95266724,356719.0,0.052161474,19171237.0,416321.0,2.219796665578241,2000s,,642094.182877488,80623.94218979085,39.004828714,,
CIV,2008,,34078243426.0,1738.192101,1.899999976,53.29626465,384645.0,0.051005915,19605569.0,434332.0,2.2655397771150607,2000s,,730825.4907685199,88596.61096855543,53.347270564999995,,
CIV,2009,,33886814907.0,1689.344762,2.0,65.72716522,413555.0,0.049852569,20059147.0,453578.0,2.313516123913568,2000s,,827110.0,81940.28583138881,65.777017789,,
CIV,2010,,34936305297.0,1701.475702,2.700000048,75.97078705,570241.0,0.0,20532950.0,473803.0,2.362029651609812,2010s,,1539650.727371568,61265.86004338517,75.97078705,,
CIV,2011,,36693712825.0,1744.938897,2.900000095,82.4790802,625325.0,0.0,21028655.0,495705.0,2.414192797430472,2010s,,1813442.5594058752,58679.42721784672,82.4790802,,
CIV,2012,,36302305578.0,1684.781586,4.400000095,83.99951172,968471.0,0.214259982,21547188.0,518533.0,2.4658400644263745,2010s,,4261272.492004746,37484.14312663983,84.213771702,,
CIV,2013,,42760237561.0,1935.946845,6.599999905,87.79127502,1482972.0,0.254809231,22087505.0,540317.0,2.5075986713440286,2010s,,9787615.05911766,28834.150315043036,88.046084251,,
CIV,2014,0.0,48843008580.0,2156.645883,10.0,97.60192108,2299555.0,0.560132325,22647683.0,560178.0,2.536175996338201,2010s,0.0,22995550.0,21240.200203952503,98.162053405,0.0,0.0
CIV,2015,0.0,45814637971.0,1972.545683,16.70000076,109.3922882,3940655.0,0.47234273,23226143.0,578460.0,2.554168565499614,2010s,0.0,65808941.494897805,11626.147929976109,109.86463092999999,0.0,0.0
CIV,2016,0.0,47964234560.0,2013.381448,25.29999924,115.2314148,6126046.0,0.572478831,23822714.0,596571.0,2.5685323645858893,2010s,0.0,154988959.14420503,7829.558341546896,115.803893631,0.0,0.0
CIV,2017,0.0,51588158718.0,2111.026557,34.79999924,129.9121094,8647112.0,0.584450841,24437469.0,614755.0,2.580541411024789,2010s,0.0,300919491.02819484,5965.940850309329,130.496560241,0.0,0.0
CIV,2018,0.0,58011466451.0,2314.050958,37.54653549,134.8579559,9572110.0,0.701728761,25069229.0,631760.0,2.5852104405738583,2010s,0.0,359399567.8291839,6060.468010814752,135.559684661,0.0,0.0
CIV,2019,0.0,58539424930.0,2276.332394,36.28895569,145.3406982,9488671.0,0.842737675,,,,,0.0,344333961.47598803,6169.401903596405,146.183435875,,
CIV,2020,0.0,61348579465.0,2325.723705,0.0,152.0010223,0.0,0.98602736,,,,,0.0,0.0,inf,152.98704966,,
CMR,2005,,19509850837.0,1100.174926,1.402654171,12.70205784,242311.0,0.001139093,17733410.0,474088.0,2.746851817238244,2000s,,339878.534829181,80515.74562029788,12.703196933000001,,
CMR,2006,,20910513975.0,1147.4366,2.028744698,17.20808792,360129.0,0.002310182,18223674.0,490264.0,2.7646346641734443,2000s,,730609.7993460421,58063.95479119982,17.210398102,,
CMR,2007,,23928251334.0,1277.516807,2.930000067,24.21746826,534780.0,0.003416927,18730282.0,506608.0,2.779944373456198,2000s,,1566905.43583026,44744.102872209136,24.220885187,,
CMR,2008,,27715144580.0,1439.547804,3.400000095,32.00020599,638421.0,0.004466914,19252666.0,522384.0,2.788980966757468,2000s,,2170631.460649995,43412.018996868836,32.004672903999996,,
CMR,2009,,27932971683.0,1411.474572,3.839999914,40.4454422,741860.0,0.00454777,19789919.0,537253.0,2.7905382039038127,2000s,,2848742.33620004,37652.61866524681,40.449989970000004,,
CMR,2010,,27507499709.0,1352.302275,4.300000191,42.45882416,854756.0,0.029270584,20341241.0,551322.0,2.785872948747289,2010s,,3675450.963258396,32181.69829635592,42.488094744,,
CMR,2011,,30630912185.0,1465.145788,5.0,50.15985489,1022444.0,0.051242709,20906388.0,565147.0,2.778330977937875,2010s,,5112220.0,29958.523092707277,50.211097599,,
CMR,2012,,30155064574.0,1403.522915,7.5,61.0095253,1577451.0,0.064444169,21485266.0,578878.0,2.768904891653212,2010s,,11830882.5,19116.324103886585,61.073969469,,
CMR,2013,,33728622819.0,1527.751257,10.0,70.95374298,2163285.0,0.076549239,22077298.0,592032.0,2.755525577388709,2010s,,21632850.0,15591.391249419286,71.030292219,,
CMR,2014,0.0,36386546918.0,1604.214035,16.21487236,75.12199402,3615850.0,0.074204698,22681858.0,604560.0,2.7383785823790574,2010s,0.0,58630546.222906,10063.068688690073,75.196198718,0.0,0.0
CMR,2015,0.0,32210232912.0,1382.50979,18.29999924,77.94823456,4211315.0,0.087761514,23298368.0,616510.0,2.718075388709338,2010s,0.0,77067061.2994006,7648.497657382552,78.035996074,0.0,0.0
CMR,2016,0.0,33814337900.0,1413.255957,20.60000038,78.22900391,4884595.0,1.524586678,23926539.0,628171.0,2.696201725374069,2010s,0.0,100622658.8561461,6922.649247276387,79.75359058800001,0.0,0.0
CMR,2017,0.0,36098550142.0,1469.4475,23.20297241,81.96421051,5659943.0,1.556447387,24566045.0,639506.0,2.672789407611356,2010s,0.0,131327501.27117264,6377.899943868692,83.520657897,0.0,0.0
CMR,2018,0.0,39973839065.0,1585.240534,29.70000076,73.19020081,7447796.0,1.5696733,25216237.0,650192.0,2.646710123668665,2010s,0.0,221199546.86032498,5367.203809690814,74.75987411,0.0,0.0
CMR,2019,0.0,39670977333.0,1533.095688,33.5,82.70375061,8637085.0,1.549401402,,,,,0.0,289342347.5,4593.097941377212,84.253152012,,
CMR,2020,0.0,40804449726.0,1537.130218,37.79999924,84.19507599,10013632.0,2.722002268,,,,,0.0,378515281.98963964,4074.8900824396183,86.917078258,,
COD,2005,,11964484668.0,218.3862267,0.238037795,5.012409687,134611.0,0.0,54785903.0,1717023.0,3.2354611591576834,2000s,,32042.505622745,88881.9239735237,5.012409687,,
COD,2006,,14451902468.0,255.4330432,0.296053618,7.804212093,172841.0,0.0,56578037.0,1792134.0,3.2711590059946625,2000s,,51170.203388738,83613.85590224541,7.804212093,,
COD,2007,,16737071816.0,286.3304725,0.370000005,11.27730465,223071.0,0.0,58453683.0,1875646.0,3.315148597325849,2000s,,82536.271115355,75030.2451506471,11.27730465,,
COD,2008,,19788515874.0,327.5637218,0.439999998,16.44996834,273899.0,0.0,60411195.0,1957512.0,3.348825770311171,2000s,,120515.559452202,72247.49222888729,16.44996834,,
COD,2009,,18648373312.0,298.6196916,0.560000002,15.14615345,359913.0,0.0,62448574.0,2037379.0,3.3725189511645977,2000s,,201551.280719826,51813.558587769825,15.14615345,,
COD,2010,,21565720044.0,334.0215777,0.720000029,18.30799675,478017.0,0.0,64563854.0,2115280.0,3.387235071212355,2010s,,344172.25386249303,45114.9646225971,18.30799675,,
COD,2011,,25839749199.0,387.082477,1.200000048,23.43620872,823851.0,0.0,66755153.0,2191299.0,3.3940027805651134,2010s,,988621.239544848,31364.590440504413,23.43620872,,
COD,2012,,29306235826.0,424.6003738,1.679960966,29.11107063,1192737.0,0.0,69020747.0,2265594.0,3.3938863116679547,2010s,,2003751.6027039422,24570.57660322435,29.11107063,,
COD,2013,,32679745298.0,457.9637475,2.200000048,39.56330109,1616121.0,0.000630616,71358807.0,2338060.0,3.387474203952038,2010s,,3555466.277573808,20221.100584671567,39.563931706000005,,
COD,2014,0.0,35909040266.0,486.7870951,3.0,50.29719543,2281068.0,0.000677806,73767447.0,2408640.0,3.3753927528524965,2010s,0.0,6843204.0,15742.20508375901,50.297873236,0.0,0.0
COD,2015,0.0,37917704900.0,497.3170391,3.799999475,49.51538849,2988962.0,0.001311569,76244544.0,2477097.0,3.357981197315938,2010s,0.0,11358054.03079495,12685.91066062399,49.516700059,0.0,0.0
COD,2016,0.0,37134799975.0,471.3188225,6.209974289,36.66662979,5056843.0,0.001269211,78789127.0,2544583.0,3.3373968372084435,2010s,0.0,31402865.013509627,7343.4749655071355,36.667899001,0.0,0.0
COD,2017,0.0,38019265626.0,467.0742317,8.619904518,43.45919418,7265138.0,0.00122852,81398764.0,2609637.0,3.3121791030886785,2010s,0.0,62624795.87009349,5233.109904588186,43.460422699999995,0.0,0.0
COD,2018,0.0,47568210068.0,565.8295429,11.69999981,43.38221359,10189220.0,0.005495545,84068091.0,2669327.0,3.279321292888428,2010s,0.0,119213872.0640482,4668.483953433139,43.387709135,0.0,0.0
COD,2019,0.0,51775830726.0,596.5605701,12.5,42.77332306,11238362.0,0.013711167,,,,,0.0,140479525.0,4607.062019002414,42.787034227,,
COD,2020,0.0,48716960860.0,543.9503925,13.60000038,45.55354691,12628031.0,0.034613125,,,,,0.0,171741226.39865178,3857.842989140587,45.588160035,,
COG,2005,,6650001685.0,1835.609908,1.463420033,15.40785694,53749.0,0.0,3622775.0,112307.0,3.1992030692204,2000s,,78657.363353717,123723.2634095518,15.40785694,,
COG,2006,,8072305031.0,2155.406357,2.007990122,24.49838257,76571.0,0.0,3745141.0,122366.0,3.377686994086025,2000s,,153753.81163166199,105422.48411278421,24.49838257,,
COG,2007,,8782703428.0,2265.847453,2.759704351,33.21959305,109183.0,0.0,3876119.0,130978.0,3.4972782066149177,2000s,,301312.800155233,80440.20981288295,33.21959305,,
COG,2008,,11649857662.0,2904.124496,4.287509918,45.04565048,175342.0,0.0,4011486.0,135367.0,3.492333439711216,2000s,,751780.564041956,66440.77096189161,45.04565048,,
COG,2009,,9723299908.0,2345.563735,4.5,71.12245941,191576.0,0.003015397,4145391.0,133905.0,3.338039818660716,2000s,,862092.0,50754.26936568255,71.125474807,,
COG,2010,,13148396206.0,3076.556449,5.0,87.01408386,221894.0,0.00584969,4273731.0,128340.0,3.095968510569932,2010s,,1109470.0,59255.303009545096,87.01993355,,
COG,2011,,15655383586.0,3562.217615,5.599999905,88.39351654,256716.0,0.029830409,4394844.0,121113.0,2.83389385059565,2010s,,1437609.57561198,60983.2795228969,88.42334694899999,,
COG,2012,,17692911281.0,3922.868842,6.106695175,94.96552277,287824.0,0.030863384,4510198.0,115354.0,2.6247575568097528,2010s,,1757653.4320492,61471.285511284674,94.996386154,,
COG,2013,,17958720704.0,3884.850686,6.599999905,100.8003845,318653.0,0.009474855,4622761.0,112563.0,2.4957440892838854,2010s,,2103109.769727965,56358.23514606798,100.809859355,,
COG,2014,0.0,17912907682.0,3781.515735,7.110000134,104.0769501,351580.0,0.010555257,4736974.0,114213.0,2.4706663398778352,2010s,0.0,2499733.84711172,50949.73457534558,104.087505357,0.0,0.0
COG,2015,0.0,11890259177.0,2448.523778,7.615974426,107.4114075,385703.0,0.0,4856095.0,119121.0,2.5147066460571663,2010s,0.0,2937504.184031478,30827.4998561069,107.4114075,0.0,0.0
COG,2016,0.0,10219341017.0,2051.666176,8.121949196,108.8938828,421272.0,0.0,4980999.0,124904.0,2.57210783561689,2010s,0.0,3421549.7816973114,24258.296342980306,108.8938828,0.0,0.0
COG,2017,0.0,11094823677.0,2170.900563,8.649999619,98.92979431,459518.0,0.0,5110702.0,129703.0,2.6039555518882858,2010s,0.0,3974830.524923642,24144.48112369918,98.92979431,0.0,0.0
COG,2018,0.0,13670038020.0,2606.615526,0.0,95.34053802,0.0,0.0,5244363.0,133661.0,2.615315860717373,2010s,0.0,0.0,inf,95.34053802,0.0,0.0
COG,2019,0.0,12750338736.0,2369.729441,0.0,91.90582275,0.0,0.0,,,,,0.0,0.0,inf,91.90582275,,
COG,2020,0.0,10483151094.0,1899.778237,0.0,88.61766815,0.0,0.018122222,,,,,0.0,0.0,inf,88.635790372,,
COL,2005,,145619000000.0,3414.465158,11.00726414,51.23366928,4647371.0,0.747245073,42647723.0,571768.0,1.3588948842634707,2000s,,51154840.15357594,31333.629271258957,51.980914353,,
COL,2006,,161619000000.0,3741.092837,15.3416748,68.89374542,6562081.0,1.4538517,43200897.0,553174.0,1.2970774547564945,2000s,,100673312.7132588,24629.229660529945,70.34759712,,
COL,2007,,206182000000.0,4714.073055,21.79999924,77.60184479,9440837.0,2.759850264,43737516.0,536619.0,1.2421478192918076,2000s,,205810239.42496386,21839.37716539328,80.361695054,,
COL,2008,,242187000000.0,5472.53653,25.60000038,93.46916199,11216721.0,4.004268646,44254975.0,517459.0,1.1831010247586993,2000s,,287148061.862354,21591.60417737055,97.473430636,,
COL,2009,,232398000000.0,5193.241458,30.0,94.21131134,13294175.0,4.725764275,44750054.0,495079.0,1.1186968244813154,2000s,,398825250.0,17481.190070087086,98.937075615,,
COL,2010,,286563000000.0,6336.709474,36.5,98.35249329,16357878.0,5.844482899,45222700.0,472646.0,1.0561909042612552,2010s,,597062547.0,17518.348040008612,104.196976189,,
COL,2011,,334944000000.0,7335.166934,40.350914,101.1774902,18282554.0,7.332326889,45663099.0,440399.0,0.97384499377525,2010s,,737717764.154356,18320.416283195445,108.509817089,,
COL,2012,,370921000000.0,8050.255372,48.97999954,106.4907074,22424229.0,8.54822731,46076848.0,413749.0,0.9060904955224348,2010s,,1098338726.1048546,16541.081523917725,115.03893471,,
COL,2013,,382116000000.0,8218.347844,51.70000076,108.17202,23905009.0,9.759270668,46497267.0,420419.0,0.91243003427665,2010s,,1235888983.4678068,15984.767041919959,117.931290668,,
COL,2014,0.0,381112000000.0,8114.343921,52.56999969,117.8049545,24538595.0,10.70649719,46969209.0,471942.0,1.0149886873996272,2010s,0.0,1289993931.5430355,15531.125559552207,128.51145169,0.0,0.0
COL,2015,1.0,293482000000.0,6175.87603,55.90497208,120.6369247,26342271.0,11.62812614,47520667.0,551458.0,1.174084068565004,2010s,0.0002845451684307754,1472663924.7787936,11141.104728593826,132.26505084,2.104347567343699e-08,1.174084068565004
COL,2016,0.0,282825000000.0,5870.777957,58.13649368,121.8160019,27688063.0,12.27392101,48171392.0,650725.0,1.3693515707597286,2010s,0.0,1609686899.610942,10214.69071346739,134.08992291,0.0,0.0
COL,2017,1.0,311884000000.0,6376.706716,62.25988007,127.2136993,30103691.0,12.94429111,48901066.0,729674.0,1.514745515346536,2010s,0.00024789923857865417,1874252191.3243384,10360.324253926205,140.15799041,2.0449451960822286e-08,1.514745515346536
COL,2018,0.0,334198000000.0,6729.583332,64.12637329,129.9086151,31599532.0,13.44825268,49648685.0,747619.0,1.5288398825497995,2010s,0.0,2026363384.8213005,10576.04270848062,143.35686778,0.0,0.0
COL,2019,0.0,323110000000.0,6418.615783,65.00689697,131.6724396,32625274.0,13.80597687,,,,,0.0,2120867825.5360198,9903.671613608518,145.47841646999998,,
COL,2020,0.0,270300000000.0,5312.198556,69.79000092,132.9967041,35544505.0,15.26008415,,,,,0.0,2480651036.6509447,7604.550970677465,148.25678825,,
COM,2005,,653845122.9,1069.029426,2.0,2.537984848,11854.0,0.000653993,611627.0,14399.0,2.410972024084604,2000s,,23708.0,55158.18482368821,2.5386388409999996,,
COM,2006,,698431827.7,1114.945281,2.200000048,5.886898041,13303.0,0.0,626425.0,14798.0,2.419448454695427,2000s,,29266.600638544,52501.82873787868,5.886898041,,
COM,2007,,795673128.5,1240.092528,2.5,9.679249763,15423.0,0.01278015,641620.0,15195.0,2.425669473600192,2000s,,38557.5,51590.036212150684,9.692029912999999,,
COM,2008,,915659192.8,1393.216032,3.0,13.9587574,18884.0,0.016736936,657229.0,15609.0,2.432748355724572,2000s,,56652.0,48488.624909976694,13.975494335999999,,
COM,2009,,905341090.6,1344.730406,3.5,18.20952606,22487.0,0.009803164,673252.0,16023.0,2.437963023542783,2000s,,78704.5,40260.643509583315,18.219329224000003,,
COM,2010,,907978723.5,1316.491213,5.099999905,23.96403122,33458.0,0.047702454,689692.0,16440.0,2.441879118071688,2010s,,170635.79682149,27137.866085838963,24.011733674,,
COM,2011,,1023086184.0,1447.945144,5.5,30.63225174,36854.0,0.056611598,706569.0,16877.0,2.447034328366865,2010s,,202697.0,27760.51945514734,30.688863338,,
COM,2012,,1015843369.0,1403.360252,5.975296497,39.16595459,40905.0,0.17033422,723871.0,17302.0,2.448734660026126,2010s,,244419.503209785,24834.210218799657,39.33628881,,
COM,2013,,1116224161.0,1505.337292,6.5,46.86414719,45461.0,0.17531912,741505.0,17634.0,2.4360694101573346,2010s,,295496.5,24553.4449528167,47.039466309999995,,
COM,2014,0.0,1149587652.0,1513.830379,6.980000019,50.43521881,49880.0,0.208456784,759390.0,17885.0,2.4119864329977547,2010s,0.0,348162.40094772,23047.065998396152,50.643675594,0.0,0.0
COM,2015,0.0,966029542.0,1242.585608,7.459161282,54.64019775,54468.0,0.205807894,777424.0,18034.0,2.3748008269795493,2010s,0.0,406285.596707976,17735.72633472865,54.846005644,0.0,0.0
COM,2016,0.0,1012835518.0,1273.050952,7.938322544,57.1133194,59239.0,0.205381647,795592.0,18168.0,2.3369486920908025,2010s,0.0,470258.289184016,17097.44455510728,57.318701047000005,0.0,0.0
